SiteID,SiteName,Project,TYPE,MGMT2,Stream,Drain_Density,Ave_Ann_CWD,Ave_Annual_Precip,Ave_Basin_Elev,MTBS_mod_sev_km2,MTBS_high_sev_km2,Harv_Intensity_High,Harv_Intensit_Med,Harv_Intensit_L,RoadLength_Km,RoadDens_km2,ShedAreakm2,PCT_HIGH_harv_int,PCT_MOD_harv_int,PCT_MTBS_mod,PCT_MTBS_high,Pct_NFS,MeanBF,MeanBankAn,MeanWDTran,MeanStab,Mgmt,MeanGrad,MeanPoolDp,MeanPoolFr,MeanD50,MeanPoolPc,MeanPTFine,MeanLWFrq,MeanUnCutP,,,,
2213,043-12-I,CRB,I,R,Spotted Bear,1.40,271.75,1370.08,2070.33,2.09,1.88,0.00,0.00,0.00,0.00,0.00,60.54,0.00,0.00,3.45,3.10,99.83,10.05,123.33,26.12,96.30,Reference,1.04,0.39,26.70,0.06,41.03,7.13,179.48,25.85,,,,
2215,014-18-I,CRB,I,M,Moores,1.28,316.94,804.42,811.10,0.00,0.00,5.37,16.08,3.88,116.61,2.60,44.91,11.97,35.81,0.00,0.00,84.15,4.26,86.33,7.34,100.00,Managed,0.37,0.62,68.04,0.01,84.33,22.13,44.97,51.48,,,,
2229,058-05-I,CRB,I,R,Roaring Lion,1.01,332.97,1554.18,2104.66,0.40,0.04,0.00,0.00,0.00,0.00,0.00,52.38,0.00,0.00,0.76,0.07,100.00,11.78,84.33,14.86,99.28,Reference,0.37,0.96,21.88,0.05,84.21,12.60,688.75,56.09,,,,
2234,058-11-I,CRB,I,R,Chaffin,1.26,315.49,1269.80,2312.19,0.00,0.00,0.00,0.00,0.00,0.00,0.00,20.46,0.00,0.00,0.00,0.00,100.00,6.19,97.33,11.95,97.53,Reference,2.91,0.28,56.43,0.08,39.72,3.89,450.35,43.86,,,,
2247,023-07-I,CRB,I,M,Skin,0.74,245.49,1011.53,1284.35,0.00,0.00,1.52,6.35,0.77,20.35,0.80,25.55,5.95,24.85,0.00,0.00,90.92,7.60,108.67,19.82,98.61,Managed,2.51,0.25,42.76,0.06,23.06,4.97,477.26,34.22,,,,
2248,055-19-I,CRB,I,M,Ranch,1.15,373.93,809.69,1952.63,0.84,1.15,0.00,0.00,0.00,4.54,0.05,88.49,0.00,0.00,0.95,1.30,99.45,6.16,101.67,11.80,100.00,Managed,2.01,0.16,10.93,0.08,8.97,0.22,21.98,31.84,,,,
2249,014-15-I,CRB,I,M,Kavanaugh,1.02,313.21,856.91,858.30,0.00,0.00,0.69,1.48,0.33,12.31,2.72,4.53,15.17,32.66,0.00,0.00,90.47,2.13,78.33,4.51,99.21,Managed,1.32,0.24,161.52,0.00,57.72,84.54,237.00,62.33,,,,
2251,055-12-I,CRB,I,M,Tyler,1.02,401.38,711.83,1820.42,0.00,0.00,0.27,0.05,0.00,17.55,1.08,16.20,1.66,0.32,0.00,0.00,100.00,2.79,95.33,9.09,100.00,Managed,2.09,0.21,104.80,0.02,45.05,16.65,261.26,44.63,,,,
2252,062-09-I,CRB,I,M,Flat,1.37,386.27,831.86,1438.15,1.97,0.26,2.88,1.01,1.10,53.50,1.34,39.97,7.20,2.52,4.92,0.64,80.12,3.17,119.00,11.30,99.21,Managed,1.71,0.22,85.95,0.04,40.75,17.17,384.94,24.50,,,,
2253,022-15-I,CRB,I,M,E.F. Eagle,1.18,298.84,1251.82,1390.03,5.13,1.78,2.22,2.42,3.09,71.88,1.46,49.33,4.49,4.90,10.40,3.62,98.30,12.98,131.33,25.15,100.00,Managed,1.67,0.12,4.04,0.10,3.27,3.11,212.36,13.60,,,,
2257,043-01-I,CRB,I,R,Pentagon,1.49,282.36,1261.92,2003.66,0.00,0.00,0.00,0.00,0.00,0.00,0.00,35.03,0.00,0.00,0.00,0.00,100.00,6.83,114.00,14.49,95.83,Reference,2.19,0.54,5.20,0.08,6.61,6.45,161.02,25.41,,,,
2259,066-07-I,CRB,I,M,Ramskull,1.78,368.91,904.24,1012.13,0.00,0.00,2.23,0.88,0.14,2.59,0.46,5.66,39.39,15.55,0.00,0.00,90.61,2.53,91.67,5.51,96.50,Managed,1.24,0.29,114.88,0.00,63.11,47.02,355.88,50.57,,,,
2267,088-19-I,CRB,I,M,Hanover,0.95,307.45,1390.40,2154.31,2.11,3.06,0.00,0.00,0.00,0.00,0.00,8.82,0.00,0.00,23.89,34.67,100.00,6.54,110.00,23.58,99.12,Managed,2.61,0.27,47.42,0.04,23.93,9.46,763.17,35.23,,,,
2268,014-13-I,CRB,I,M,Lower West Branch Priest,3.90,276.14,905.01,955.76,0.74,0.89,4.38,9.07,5.17,110.09,2.11,52.27,8.39,17.35,1.42,1.71,94.28,6.01,109.33,9.45,96.10,Managed,0.18,0.68,59.76,0.00,88.52,98.25,213.87,26.63,,,,
2270,083-04-I,CRB,I,M,S.F. Red,3.84,394.48,813.36,1834.39,11.28,8.92,5.37,1.94,2.22,68.82,1.25,55.12,9.74,3.52,20.47,16.18,100.00,5.87,110.00,12.04,100.00,Managed,1.08,0.35,35.44,0.07,43.42,5.34,70.71,34.31,,,,
2274,052-10-I,CRB,I,M,Spotted Dog,0.99,411.12,622.89,1985.27,0.00,0.00,0.97,0.58,0.00,15.26,1.02,15.01,6.48,3.86,0.00,0.00,100.00,5.15,95.33,12.05,100.00,Managed,2.37,0.31,78.47,0.03,46.39,23.98,879.95,43.22,,,,
2276,043-10-I,CRB,I,R,Stadium,1.37,283.98,1370.64,1952.98,0.00,0.00,0.00,0.00,0.00,0.00,0.00,51.72,0.00,0.00,0.00,0.00,100.00,11.80,103.00,19.27,97.15,Reference,1.96,0.62,15.27,0.08,23.49,9.30,388.16,42.82,,,,
2279,055-13-I,CRB,I,R,Welcome,0.92,383.37,798.00,1900.07,0.00,0.00,0.72,0.22,0.25,16.80,0.34,49.92,1.43,0.45,0.00,0.00,100.00,6.60,106.33,14.91,100.00,Reference,4.46,0.28,13.14,0.08,6.73,0.25,269.74,33.80,,,,
2280,022-02-I,CRB,I,M,Falls,1.18,300.99,1234.37,1343.95,0.00,0.00,5.34,2.32,3.31,119.95,3.59,33.38,15.99,6.95,0.00,0.00,100.00,9.76,108.00,26.64,95.92,Managed,1.92,0.48,15.66,0.09,18.68,8.67,144.31,34.45,,,,
2292,088-10-I,CRB,I,M,Anchor,1.94,295.91,1460.93,2245.96,0.00,0.00,0.00,0.00,0.00,0.62,0.14,4.51,0.00,0.00,0.00,0.00,100.00,4.06,111.00,11.73,96.17,Managed,1.23,0.23,106.41,0.03,51.64,14.72,214.83,30.99,,,,
2293,032-06-I,CRB,I,M,Big Hole,1.45,301.14,1245.16,1572.80,3.53,9.01,0.66,0.00,0.16,41.81,2.31,18.13,3.65,0.01,19.46,49.69,59.49,4.19,126.00,11.79,96.67,Managed,2.60,0.23,44.81,0.03,25.13,14.96,722.36,15.59,,,,
2294,052-02-I,CRB,I,M,Ophir,0.61,394.92,745.36,2031.11,0.00,0.00,3.44,0.30,0.12,42.62,2.32,18.46,18.65,1.65,0.00,0.00,97.19,4.00,137.33,10.02,100.00,Managed,2.45,0.23,32.29,0.09,25.58,3.25,38.66,3.25,,,,
2295,023-11-I,CRB,I,M,Rocky,0.82,382.00,688.96,850.84,0.00,0.00,0.44,1.50,0.13,11.63,2.22,5.24,8.42,28.66,0.00,0.00,77.57,2.63,134.00,11.35,99.12,Managed,1.64,0.14,75.57,0.00,16.12,100.00,741.05,8.59,,,,
2296,045-13-I,CRB,I,R,Marshall,0.98,296.12,1348.46,2105.91,5.66,13.41,0.00,0.00,0.00,0.00,0.00,30.22,0.00,0.00,18.72,44.36,100.00,8.89,101.00,14.84,99.24,Reference,1.77,0.37,47.92,0.06,53.23,13.47,1191.24,38.23,,,,
2297,045-07-I,CRB,I,R,Cabin,2.68,313.39,1126.55,2100.39,0.00,0.00,0.00,0.00,0.00,0.00,0.00,43.79,0.00,0.00,0.00,0.00,99.79,6.67,122.33,15.22,98.41,Reference,2.76,0.31,22.65,0.11,16.69,2.42,316.12,16.77,,,,
2298,045-04-I,CRB,I,R,Youngs,0.79,306.25,1238.57,2058.09,15.25,15.58,0.00,0.00,0.00,0.00,0.00,70.24,0.00,0.00,21.71,22.17,100.00,11.46,101.33,17.48,96.42,Reference,0.93,0.50,16.04,0.17,29.30,8.80,303.32,34.53,,,,
2304,023-01-I,CRB,I,M,Deer,1.30,205.74,1006.30,1462.27,0.00,0.00,0.83,6.03,10.51,45.59,0.67,68.48,1.20,8.81,0.00,0.00,100.00,18.57,122.67,37.17,97.73,Managed,2.90,0.47,16.01,0.09,17.68,1.30,446.38,19.68,,,,
2307,084-12-I,CRB,I,R,Bear,0.98,378.44,1318.70,1892.95,0.06,0.00,0.00,0.00,0.00,0.09,0.00,72.94,0.00,0.00,0.08,0.00,100.00,14.17,109.67,23.24,97.41,Reference,1.28,0.42,30.40,0.10,46.00,5.14,405.92,36.28,,,,
2308,084-11-I,CRB,I,R,Cub,1.03,359.55,1546.83,2021.25,0.00,0.00,0.00,0.00,0.00,0.00,0.00,47.86,0.00,0.00,0.00,0.00,99.65,11.80,113.67,29.69,100.00,Reference,0.58,0.39,49.37,0.06,74.02,2.08,208.03,33.66,,,,
2309,084-05-I,CRB,I,R,Wahoo,0.94,364.74,1404.60,1963.04,0.00,0.00,0.00,0.00,0.00,0.00,0.00,47.28,0.00,0.00,0.00,0.00,100.00,9.59,127.00,23.11,98.41,Reference,0.74,0.27,31.20,0.07,38.80,2.96,200.55,16.38,,,,
2314,084-13-I,CRB,I,R,Paradise,0.98,383.42,1323.63,1911.16,4.50,2.38,0.00,0.00,0.00,0.00,0.00,61.96,0.00,0.00,7.26,3.84,100.00,12.50,120.00,30.13,99.28,Reference,1.11,0.34,16.77,0.07,28.18,6.11,338.76,26.89,,,,
2693,045-06-I,CRB,I,R,Otter,1.13,290.32,1316.51,2053.96,1.26,1.49,0.00,0.00,0.00,0.00,0.00,11.91,0.00,0.00,10.57,12.48,100.00,7.20,110.67,20.23,99.12,Reference,0.67,0.40,26.97,0.02,30.20,39.61,633.77,23.99,,,,
3006,025-02-I,CRB,I,M,Keeler,1.25,262.53,1236.40,1325.20,0.00,0.00,6.77,14.61,7.80,196.65,1.51,130.43,5.19,11.20,0.00,0.00,97.77,22.11,131.33,41.29,95.99,Managed,1.56,0.48,11.29,0.10,17.77,0.72,211.17,15.84,,,,
