site_id,AUG_ET_2000-2015_CPG_all,awc_int_100_CPG_all,BaseflowIndex_CPG_all,clay_100_CPG_all,dwta_CPG_all,fac_taudem_17all_int,hydrogrpA_100_CPG_all,hydrogrpB_100_CPG_all,hydrogrpC_100_CPG_all,hydrogrpD_100_CPG_all,impermeable_100_CPG_all,JUL_ET_2000-2015_CPG_all,nlcd_2011_Forest_100_CPG_all,nlcd_2011_Wetlands_100_CPG_all,permeable_100_CPG_all,sand_100_CPG_all,SEP_ET_2000-2015_CPG_all,silt_100_CPG_all,slope_percent_int_CPG_all,streamslope_percent_int_CPG_all,SWE_AVG_0301_CPG_all,SWE_AVG_0401_CPG_all,SWE_AVG_0501_CPG_all,SWE_AVG_0601_CPG_all,SWE_AVG_0701_CPG_all,SWE_AVG_0801_CPG_all,TWI_100_int_CPG_all,US_Precip_1981-2010_CPG_all,US_TMAX_1981-2010_int_CPG_all,site_name,project,type,mgmt2,stream,drain_dens,ave_ann_cw,ave_annual,ave_basin_,mtbs_mod_s,mtbs_high_,harv_inten,harv_int_1,harv_int_2,road_lengt,road_dens_,shed_areak,pct_high_h,pct_mod_ha,pct_mtbs_m,pct_mtbs_h,pct_nfs,mean_bf,mean_bank_,mean_wd_tr,mean_stab,mgmt,mean_grad,mean_pool_,mean_pool1,mean_d50,mean_poo_1,mean_pt_fi,mean_lw_fr,mean_un_cu,precip_cut,shed_cut,spatial_cl,normalize_,all_harves,higher_tha,residuals,MAP_UNIT_N,MAP_UNIT_D,MAP_UNIT_S,all_fire,utm1,utm2
163,107,9,74,1645,201,17677,0,100,0,0,99,132,91,0,1,5225,40,3130,22,18,222,205,83,2,0,0,722,61406,1014,037-08-I,CRB,I,M,Miller,1.49,321.04,617.29,1462.08,0,0,1.72,4.05,0.43,33.22,2.07,16.02,10.71,25.28,0,0,100,2.89,90.5,8.6,98.81,Managed,1.7,0.26,88.04,0.02,37.21,40.97,394.76,52.04,"[582,839]","[1.11,25.4]",4,4.68175411881,35.99,High Harvest,-0.805647974564,Flathead Valley,"The landscape of this section is one of glaciated mountains, glacial moraines, troughs, and basins. Rocks are metasedimentary with glacial deposits. Dominant vegetation is larch, hemlock-Sitka spruce, western white pine, and fir-spruce cover types.",M333B,0,-1383421.9014964644,2970148.8381358543
164,91,10,75,1511,201,11707,0,98,0,2,100,123,83,0,0,4643,31,3845,24,14,189,162,41,0,0,0,708,58502,1017,037-10-I,CRB,I,M,Reid,1.1,332.13,581.63,1435.81,0,0,2.9,0.85,0.95,22.14,2.1,10.53,27.51,8.07,0,0,95.16,2.4,85,5.82,86.91,Managed,1.45,0.19,121.26,0,61.18,65.64,280.87,55.33,"[582,839]","[1.11,25.4]",4,4.12633461135,35.58,High Harvest,-0.286608614144,Flathead Valley,"The landscape of this section is one of glaciated mountains, glacial moraines, troughs, and basins. Rocks are metasedimentary with glacial deposits. Dominant vegetation is larch, hemlock-Sitka spruce, western white pine, and fir-spruce cover types.",M333B,0,-1385363.7028964197,2957496.2871628366
165,90,10,74,1607,201,75663,0,100,0,0,82,116,74,1,18,4413,30,3968,22,13,299,335,220,33,0,0,737,70573,948,037-16-I,CRB,I,M,Good,1.23,288.62,717.92,1573.96,0,0,14.53,7.31,2.95,121.38,1.78,68.27,21.28,10.7,0,0,98.23,9.33,105.75,18.5,98.61,Managed,1.38,0.41,24.68,0.11,32.29,25.77,303.43,36.42,"[582,839]","(49.8,74.1]",4,12.9958769779,31.98,High Harvest,3.79652352238,Flathead Valley,"The landscape of this section is one of glaciated mountains, glacial moraines, troughs, and basins. Rocks are metasedimentary with glacial deposits. Dominant vegetation is larch, hemlock-Sitka spruce, western white pine, and fir-spruce cover types.",M333B,0,-1394997.9173915118,2967360.1795569104
1278,79,8,67,770,201,42870,0,0,0,100,99,99,76,0,0,4350,22,4770,56,36,603,725,660,291,39,0,650,190448,766,030-03-I,CRB,I,R,Granite,1.3,180.96,1904.46,1741.22,2.74,1.69,0,0,0,0,0,38.61,0,0,7.11,4.37,99.39,13.88,120,27.39,99.24,Reference,2.58,0.56,13.09,0.09,23.4,1.17,340.77,21.31,"(1.87e+03,2.13e+03]","(25.4,49.8]",3,7.28815517259,0,Low Harvest,-0.524631407991,Flathead Valley,"The landscape of this section is one of glaciated mountains, glacial moraines, troughs, and basins. Rocks are metasedimentary with glacial deposits. Dominant vegetation is larch, hemlock-Sitka spruce, western white pine, and fir-spruce cover types.",M333B,11.48,-1462395.3982731611,2962502.816713994
1282,81,8,67,773,201,20512,0,0,0,100,100,106,71,0,0,4351,22,4767,60,34,582,671,567,209,14,0,633,164197,838,030-12-I,CRB,I,M,Big Cherry,2.05,209.69,1717.19,1631.4,0,0,0,0,0,0,0,18.14,0,0,0,0,99.85,10,107.33,21.01,96.9,Managed,2.54,0.27,37.67,0.08,56.07,13.93,451.13,35.34,"(1.61e+03,1.87e+03]","[1.11,25.4]",3,5.82346740896,0,Low Harvest,0.0178281777112,Flathead Valley,"The landscape of this section is one of glaciated mountains, glacial moraines, troughs, and basins. Rocks are metasedimentary with glacial deposits. Dominant vegetation is larch, hemlock-Sitka spruce, western white pine, and fir-spruce cover types.",M333B,0,-1460165.2162754592,2950979.12852638
1775,104,8,66,800,161,32802,0,80,10,10,84,117,88,0,16,5690,32,2776,47,32,348,380,293,91,10,0,663,123840,991,026-13-I,CRB,I,M,E.F. Blue,1.34,292.71,1232.78,1311.96,0,0,0.59,0.54,0.61,15.08,0.51,29.37,2,1.83,0,0,95.39,11.76,99.67,24.55,98.25,Managed,2.05,0.51,37.31,0.04,38.35,14.21,826.38,40.48,"(1.1e+03,1.35e+03]","(25.4,49.8]",3,9.53941498078,3.83,Low Harvest,2.49993217896,Flathead Valley,"The landscape of this section is one of glaciated mountains, glacial moraines, troughs, and basins. Rocks are metasedimentary with glacial deposits. Dominant vegetation is larch, hemlock-Sitka spruce, western white pine, and fir-spruce cover types.",M333B,0,-1492475.9743271787,2947349.547568002
1778,114,11,70,1402,201,14598,0,100,0,0,100,134,99,0,0,4767,43,3831,35,22,243,279,153,18,0,0,694,102667,999,027-06-I,CRB,I,R,Flattail,1.32,251.06,1022.23,1411.97,0,0,0,0,0,4.71,0.35,13.32,0,0,0,0,98.66,4.51,85.67,10.5,95.91,Reference,1.25,0.37,60.56,0.01,55.47,35.95,873.71,53.98,"(839,1.1e+03]","[1.11,25.4]",3,4.41192295276,0,Low Harvest,-0.67574233802499994,Flathead Valley,"The landscape of this section is one of glaciated mountains, glacial moraines, troughs, and basins. Rocks are metasedimentary with glacial deposits. Dominant vegetation is larch, hemlock-Sitka spruce, western white pine, and fir-spruce cover types.",M333B,0,-1456049.200221821,3000575.0287342616
1779,105,10,69,1239,201,21209,0,100,0,0,100,125,95,0,0,5062,39,3674,45,32,359,395,315,76,2,0,647,113805,924,027-10-I,CRB,I,R,W.F. Quartz,1.54,238.8,1150.64,1501.29,0,0,0,0,0,5.64,0.29,19.15,0,0,0,0,100,7.3,104.67,15.78,97.66,Reference,3.23,0.31,36.14,0.07,25.8,3.91,477.59,40.66,"(1.1e+03,1.35e+03]","[1.11,25.4]",3,6.34429534868,0,Low Harvest,0.327034335029,Flathead Valley,"The landscape of this section is one of glaciated mountains, glacial moraines, troughs, and basins. Rocks are metasedimentary with glacial deposits. Dominant vegetation is larch, hemlock-Sitka spruce, western white pine, and fir-spruce cover types.",M333B,0,-1459861.0004938329,2986294.197273733
1780,114,9,69,1363,201,4094,0,100,0,0,97,136,91,0,3,5136,41,3501,32,22,182,165,74,5,0,0,674,79298,1009,027-13-I,CRB,I,R,Carrie,1.82,302.3,764.61,1341.94,0,0,0,0,0,0,0,3.67,0,0,0,0,100,2.5,85.33,8.57,97.41,Reference,2.82,0.21,145.97,0.02,43.01,34.98,616.3,55.09,"[582,839]","[1.11,25.4]",3,3.26964073188,0,Low Harvest,1.48280082078,Flathead Valley,"The landscape of this section is one of glaciated mountains, glacial moraines, troughs, and basins. Rocks are metasedimentary with glacial deposits. Dominant vegetation is larch, hemlock-Sitka spruce, western white pine, and fir-spruce cover types.",M333B,0,-1447828.498454177,2988991.4855438913
1782,103,12,69,1663,201,20182,0,100,0,0,100,125,86,0,0,3525,38,4821,37,25,93,62,8,0,0,0,661,58610,1123,029-01-I,CRB,I,M,Alexander,1.43,317.55,600.42,1279.65,0,0,2.4,0.3,1.23,19.71,1.17,16.9,14.19,1.8,0,0,100,3.63,111.33,13.99,98.25,Managed,3.16,0.18,64.91,0.04,24.53,10.09,377.67,32,"[582,839]","[1.11,25.4]",3,6.04576796243,15.99,Low Harvest,0.421435215463,Flathead Valley,"The landscape of this section is one of glaciated mountains, glacial moraines, troughs, and basins. Rocks are metasedimentary with glacial deposits. Dominant vegetation is larch, hemlock-Sitka spruce, western white pine, and fir-spruce cover types.",M333B,0,-1436303.9139356026,2969069.4251039363
2304,99,8,67,908,198,76174,0,96,4,0,28,118,95,0,72,5444,33,3541,36,27,308,363,239,43,2,0,680,101774,899,023-01-I,CRB,I,M,Deer,1.3,205.74,1006.3,1462.27,0,0,0.83,6.03,10.51,45.59,0.67,68.48,1.2,8.81,0,0,100,18.57,122.67,37.17,97.73,Managed,2.9,0.47,16.01,0.09,17.68,1.3,446.38,19.68,"(839,1.1e+03]","(49.8,74.1]",3,18.453741429,10.01,Low Harvest,9.24652355415,Flathead Valley,"The landscape of this section is one of glaciated mountains, glacial moraines, troughs, and basins. Rocks are metasedimentary with glacial deposits. Dominant vegetation is larch, hemlock-Sitka spruce, western white pine, and fir-spruce cover types.",M333B,0,-1483109.1050600302,3026160.5767546976
3006,112,10,68,1258,197,144177,3,96,0,1,80,129,92,0,19,5058,43,3663,43,28,414,450,370,154,18,0,669,120771,1011,025-02-I,CRB,I,M,Keeler,1.25,262.53,1236.4,1325.2,0,0,6.77,14.61,7.8,196.65,1.51,130.43,5.19,11.2,0,0,97.77,22.11,131.33,41.29,95.99,Managed,1.56,0.48,11.29,0.1,17.77,0.72,211.17,15.84,"(1.1e+03,1.35e+03]","(123,147]",3,17.8825622776,16.39,Low Harvest,7.02555278754,Flathead Valley,"The landscape of this section is one of glaciated mountains, glacial moraines, troughs, and basins. Rocks are metasedimentary with glacial deposits. Dominant vegetation is larch, hemlock-Sitka spruce, western white pine, and fir-spruce cover types.",M333B,0,-1477536.6043091798,2971140.7575802538
128,82,8,73,876,201,63147,0,38,0,62,100,104,95,0,0,4877,25,4179,35,19,527,644,607,301,34,0,711,151367,624,028-05-I,CRB,I,M,Wigwam,0.96,185.97,1515.16,1833.59,0,0,0.12,0.81,0.12,32.18,0.57,56.15,0.21,1.44,0,0,99.27,11.27,115,21.59,96.87,Managed,1.65,0.22,12.37,0.12,14.54,1.34,278.71,26.57,"(1.35e+03,1.61e+03]","(49.8,74.1]",4,7.43815834631,1.65,Low Harvest,-1.26073882114,Northern Rockies,"The landscape of this section includes high, steep, glaciated overthrust mountains with sharp alpine ridges. Rocks consist of metasedimentary and sedimentary formations with glacial deposits. Vegetation includes lodgepole pine, fir-spruce, larch, and mou",M333C,0,-1385311.5161007093,3025385.1869994807
167,97,8,72,1312,201,12490,0,69,0,31,44,117,96,0,56,5203,35,3437,31,20,346,399,320,85,4,0,680,108928,790,038-02-I,CRB,I,M,Ketchikan,1.53,243.35,1139.16,1666.23,0,0,0,0,0,0,0,11.24,0,0,0,0,100,2.9,103.5,8.82,95.32,Managed,1.48,0.24,80.88,0.04,53,9.7,48,38.1,"(1.1e+03,1.35e+03]","[1.11,25.4]",4,2.54573545419,0,Low Harvest,-2.03428925717,Northern Rockies,"The landscape of this section includes high, steep, glaciated overthrust mountains with sharp alpine ridges. Rocks consist of metasedimentary and sedimentary formations with glacial deposits. Vegetation includes lodgepole pine, fir-spruce, larch, and mou",M333C,0,-1362442.5333577099,3016509.960567024
168,99,8,73,1110,201,46115,0,41,0,59,99,124,95,0,1,5234,33,3643,34,20,375,441,350,92,6,0,690,124865,776,038-03-I,CRB,I,M,Big,1.12,258.23,1254.18,1723.96,0,0,1.03,1.61,0.76,37.84,0.92,41.28,2.5,3.9,0,0,100,8.87,107.75,20.09,98.84,Managed,2.34,0.29,35.82,0.09,36.8,6.27,582.39,36.02,"(1.1e+03,1.35e+03]","(25.4,49.8]",4,7.07235006139,6.4,Low Harvest,-0.838777447576,Northern Rockies,"The landscape of this section includes high, steep, glaciated overthrust mountains with sharp alpine ridges. Rocks consist of metasedimentary and sedimentary formations with glacial deposits. Vegetation includes lodgepole pine, fir-spruce, larch, and mou",M333C,0,-1358079.9080879597,2971048.85385403
169,97,8,73,1244,201,4495,0,0,0,100,100,122,95,0,0,5006,39,3750,40,26,305,342,258,35,0,0,647,112364,823,038-04-I,CRB,I,M,No Name,1.17,276.91,1166.53,1659.42,0,0,0,0,0,3.3,0.81,4.07,0,0,0,0,100,3.11,82,9.89,99.31,Managed,1.26,0.27,104.2,0,49.17,77.4,538.04,56.27,"(1.1e+03,1.35e+03]","[1.11,25.4]",4,2.66602659169,0,Low Harvest,0.687166848134,Northern Rockies,"The landscape of this section includes high, steep, glaciated overthrust mountains with sharp alpine ridges. Rocks consist of metasedimentary and sedimentary formations with glacial deposits. Vegetation includes lodgepole pine, fir-spruce, larch, and mou",M333C,0,-1356026.9050749743,2989499.2647127034
170,77,8,74,924,201,6708,0,0,0,100,98,100,82,0,2,4563,22,4438,39,24,518,635,639,396,92,4,679,160993,580,038-06-I,CRB,I,R,Shorty,1.48,172.11,1621.52,1933.03,0,0,0,0,0,0,0,6.14,0,0,0,0,99.94,5.92,95,15.9,96.79,Reference,0.82,0.37,78.15,0.02,76.37,18.96,653.23,45.65,"(1.61e+03,1.87e+03]","[1.11,25.4]",4,3.65089545612,0,Low Harvest,0.546278124786,Northern Rockies,"The landscape of this section includes high, steep, glaciated overthrust mountains with sharp alpine ridges. Rocks consist of metasedimentary and sedimentary formations with glacial deposits. Vegetation includes lodgepole pine, fir-spruce, larch, and mou",M333C,0,-1376762.3359426595,3002065.8894912745
171,96,9,37,1487,201,8556,0,63,0,37,23,117,96,0,77,4940,39,3539,25,17,325,356,261,57,3,0,719,100290,860,038-07-I,CRB,I,M,Colts,1.91,260.97,1042.69,1582.27,0,0,0,0,0,0,0,7.56,0,0,0,0,100,2.85,99.75,10.22,99.38,Managed,2.73,0.15,93.19,0.02,38.82,30.92,304.89,39.29,"(839,1.1e+03]","[1.11,25.4]",4,2.73331479155,0,Low Harvest,-0.831150229409,Northern Rockies,"The landscape of this section includes high, steep, glaciated overthrust mountains with sharp alpine ridges. Rocks consist of metasedimentary and sedimentary formations with glacial deposits. Vegetation includes lodgepole pine, fir-spruce, larch, and mou",M333C,0,-1361459.8270591835,3020253.9492434603
172,62,8,71,1428,201,6128,0,23,0,77,36,88,40,0,64,5102,16,3478,36,19,300,332,260,36,0,0,696,105399,816,038-10-I,CRB,I,M,Hornet,1.01,283.19,1048.99,1626.57,0,0,0.98,0.09,0.06,6.07,1.08,5.61,17.47,1.62,0,0,100,1.87,101.25,8.05,99.38,Managed,3.5,0.13,124.81,0.01,40.83,58.84,195.31,36.1,"(839,1.1e+03]","[1.11,25.4]",4,1.78266713696,19.09,Low Harvest,-1.01791387531,Northern Rockies,"The landscape of this section includes high, steep, glaciated overthrust mountains with sharp alpine ridges. Rocks consist of metasedimentary and sedimentary formations with glacial deposits. Vegetation includes lodgepole pine, fir-spruce, larch, and mou",M333C,0,-1361610.60820451,3007623.14395096
173,76,8,72,1452,201,42270,0,42,0,58,55,102,56,0,44,5029,26,3507,31,20,309,341,275,90,11,0,728,104810,848,038-11-I,CRB,I,M,Tepee,1.11,276.43,1100.52,1573.88,0,0,4.71,5.33,0.17,22.26,0.59,37.43,12.59,14.23,0,0,95.13,4.04,101.25,11.73,98.37,Managed,1.9,0.24,55.04,0.06,32.73,14.27,168.74,37.2,"(1.1e+03,1.35e+03]","(25.4,49.8]",4,3.67099189474,26.82,Low Harvest,-3.98943702332,Northern Rockies,"The landscape of this section includes high, steep, glaciated overthrust mountains with sharp alpine ridges. Rocks consist of metasedimentary and sedimentary formations with glacial deposits. Vegetation includes lodgepole pine, fir-spruce, larch, and mou",M333C,0,-1356628.50692718,3006840.4556255266
174,79,8,74,1047,201,43895,0,1,0,99,100,105,77,0,0,4744,25,4163,44,28,441,520,459,184,29,0,669,134579,715,038-12-I,CRB,I,M,S.F. Coal,0.86,227.51,1337.21,1787.63,0,0,1.46,1.38,0.85,19.32,0.51,39.53,3.69,3.48,0,0,95.88,8.7,105.67,19.9,95.1,Managed,1.73,0.27,25.68,0.11,24.75,2.37,166.14,40.53,"(1.1e+03,1.35e+03]","(25.4,49.8]",4,6.50608356204,7.17,Low Harvest,-1.29412258206,Northern Rockies,"The landscape of this section includes high, steep, glaciated overthrust mountains with sharp alpine ridges. Rocks consist of metasedimentary and sedimentary formations with glacial deposits. Vegetation includes lodgepole pine, fir-spruce, larch, and mou",M333C,0,-1360489.2177260483,2985181.9855535235
175,84,8,68,1086,201,55793,0,19,0,81,2,107,93,0,98,4621,23,4222,34,20,583,721,768,462,104,3,670,98042,805,041-01-I,CRB,I,R,Cox,1.66,320.73,970.1,1845.4,0.37,1.02,0,0,0,0,0,51.05,0,0,0.72,2,98.96,11.72,112.25,29.38,97.06,Reference,0.64,0.75,18.86,0.05,54.11,26.66,300.89,34,"(839,1.1e+03]","(49.8,74.1]",4,12.0812287393,0,Low Harvest,3.55327702487,Northern Rockies,"The landscape of this section includes high, steep, glaciated overthrust mountains with sharp alpine ridges. Rocks consist of metasedimentary and sedimentary formations with glacial deposits. Vegetation includes lodgepole pine, fir-spruce, larch, and mou",M333C,2.72,-1282258.1728574312,2901842.1633231402
176,78,8,68,1009,201,55897,0,13,0,87,83,104,78,0,17,4848,21,4090,50,28,624,729,686,318,45,0,642,122648,752,041-04-I,CRB,I,R,Twentyfive Mile,1.07,290.01,1229.61,1848.99,0,0,0,0,0,10.16,0.2,50.24,0,0,0,0,99.51,12.87,121.25,33.45,89.2,Reference,0.82,0.56,11.17,0.06,20,5.59,152.77,24.44,"(1.1e+03,1.35e+03]","(49.8,74.1]",4,10.4667333545,0,Low Harvest,1.97973618117,Northern Rockies,"The landscape of this section includes high, steep, glaciated overthrust mountains with sharp alpine ridges. Rocks consist of metasedimentary and sedimentary formations with glacial deposits. Vegetation includes lodgepole pine, fir-spruce, larch, and mou",M333C,0,-1299842.7922205098,2914896.3814004944
177,75,8,68,967,201,71863,0,18,0,82,78,101,81,0,22,4552,20,4395,40,23,663,796,813,474,107,6,681,133941,780,041-07-I,CRB,I,R,Schafer,1.15,298.54,1341.28,1883.13,1.44,10.86,0,0,0,0,0,64.77,0,0,2.23,16.77,100,14.24,124.25,40.13,91.81,Reference,0.45,0.76,14.08,0.04,38.16,11.25,171.95,27.84,"(1.1e+03,1.35e+03]","(49.8,74.1]",4,10.616724323,0,Low Harvest,1.47925141599,Northern Rockies,"The landscape of this section includes high, steep, glaciated overthrust mountains with sharp alpine ridges. Rocks consist of metasedimentary and sedimentary formations with glacial deposits. Vegetation includes lodgepole pine, fir-spruce, larch, and mou",M333C,19,-1289240.8604992481,2902537.421671486
178,85,8,68,1201,201,73450,0,19,0,81,47,108,92,0,53,4903,25,3864,39,21,607,723,728,405,97,5,670,118879,754,041-09-I,CRB,I,M,Morrison,1.53,292.7,1185.01,1891.58,1.88,0.78,0.02,0,0.04,9.03,0.14,65.79,0.03,0,2.86,1.18,99.91,14.49,117,38.8,86.61,Managed,0.78,0.65,22.92,0.04,51.51,4.91,321.55,30.78,"(1.1e+03,1.35e+03]","(49.8,74.1]",4,12.2277449135,0.03,Low Harvest,3.12314083718,Northern Rockies,"The landscape of this section includes high, steep, glaciated overthrust mountains with sharp alpine ridges. Rocks consist of metasedimentary and sedimentary formations with glacial deposits. Vegetation includes lodgepole pine, fir-spruce, larch, and mou",M333C,4.04,-1289549.5092429125,2908383.4593871515
179,106,8,70,1167,201,28780,0,4,0,96,87,133,87,0,13,4870,37,3938,48,30,619,718,618,241,41,0,654,141283,840,042-02-I,CRB,I,M,Conner,0.96,322.95,1427.27,1684.42,0,0,0,0.18,0,13.59,0.53,25.82,0,0.7,0,0,100,9.5,113.25,23.75,98.86,Managed,2.83,0.34,27.26,0.09,22.8,4.23,279.35,30.34,"(1.35e+03,1.61e+03]","(25.4,49.8]",4,6.65606367401,0.7,Low Harvest,-0.0535494807199,Northern Rockies,"The landscape of this section includes high, steep, glaciated overthrust mountains with sharp alpine ridges. Rocks consist of metasedimentary and sedimentary formations with glacial deposits. Vegetation includes lodgepole pine, fir-spruce, larch, and mou",M333C,0,-1322402.0294879195,2898511.5262647383
180,117,8,70,1629,201,12508,0,73,0,27,55,145,92,0,45,5137,48,3223,30,18,340,332,213,25,1,0,708,106863,954,042-03-I,CRB,I,M,Dudley,1.14,380.73,1052.19,1454.44,0,0,1.49,1.1,0.44,15.23,1.38,11.05,13.48,9.99,0,0,100,4.49,101.25,15.53,96.84,Managed,3.08,0.17,60.39,0.06,23.77,23.15,306.5,36.99,"(839,1.1e+03]","[1.11,25.4]",4,4.26729012821,23.47,Low Harvest,-0.269080144322,Northern Rockies,"The landscape of this section includes high, steep, glaciated overthrust mountains with sharp alpine ridges. Rocks consist of metasedimentary and sedimentary formations with glacial deposits. Vegetation includes lodgepole pine, fir-spruce, larch, and mou",M333C,0,-1326876.7371554459,2936088.6203405205
181,97,8,70,1273,201,19004,0,19,0,81,74,124,74,0,26,4893,33,3810,45,29,560,627,513,209,25,0,660,133025,798,042-04-I,CRB,I,M,Logan,1.01,329.56,1295.86,1679.4,0,0,0.61,0.51,2.59,14.53,0.85,17.18,3.54,2.99,0,0,100,6.22,128.75,18.44,97.67,Managed,2.41,0.22,39.3,0.06,20.22,5.41,310.54,13.83,"(1.1e+03,1.35e+03]","[1.11,25.4]",4,4.7999012239,6.53,Low Harvest,-0.866508310703,Northern Rockies,"The landscape of this section includes high, steep, glaciated overthrust mountains with sharp alpine ridges. Rocks consist of metasedimentary and sedimentary formations with glacial deposits. Vegetation includes lodgepole pine, fir-spruce, larch, and mou",M333C,0,-1322398.0881772682,2917264.6939944755
182,106,8,70,1389,201,25826,0,38,0,62,65,133,87,0,35,5037,41,3561,38,25,507,547,430,154,13,0,682,128136,850,042-05-I,CRB,I,M,Felix,0.76,350.63,1232.5,1618.91,0,0,1.43,2.16,5.34,0.42,0.02,23.22,6.16,9.29,0,0,100,7.71,121,20.99,97.73,Managed,2.18,0.29,57.4,0.06,41.93,11.28,465.14,18.45,"(1.1e+03,1.35e+03]","[1.11,25.4]",4,6.25557809331,15.45,Low Harvest,-0.182263092083,Northern Rockies,"The landscape of this section includes high, steep, glaciated overthrust mountains with sharp alpine ridges. Rocks consist of metasedimentary and sedimentary formations with glacial deposits. Vegetation includes lodgepole pine, fir-spruce, larch, and mou",M333C,0,-1323605.3665922966,2923355.8781208578
183,78,8,68,1051,201,78652,0,7,0,93,87,105,76,0,13,4806,19,4101,50,32,622,727,686,303,39,1,632,117856,814,042-07-I,CRB,I,R,Twin,1.18,314.68,1164.49,1771.32,0.66,0.16,0,0,0,0,0,70.76,0,0,0.93,0.23,100,12.21,140.75,26.22,98.22,Reference,1.76,0.48,19.54,0.1,24.44,7.12,93.05,8.35,"(1.1e+03,1.35e+03]","(49.8,74.1]",4,10.4852768165,0,Low Harvest,1.1213140509,Northern Rockies,"The landscape of this section includes high, steep, glaciated overthrust mountains with sharp alpine ridges. Rocks consist of metasedimentary and sedimentary formations with glacial deposits. Vegetation includes lodgepole pine, fir-spruce, larch, and mou",M333C,1.16,-1307398.4414089522,2900041.3557838276
184,84,8,68,1093,201,64267,0,0,0,100,77,114,77,0,23,4796,24,4075,46,29,562,628,549,207,22,0,659,111583,850,042-09-I,CRB,I,R,Lower Twin,0.94,339.11,1112.8,1675.34,0,0,0,0,0.06,0,0,57.83,0,0,0,0,100,8.13,126.25,16.2,100,Reference,2.31,0.47,41.25,0.12,54.77,4.69,19.26,18.56,"(1.1e+03,1.35e+03]","(49.8,74.1]",4,7.30589503954,0,Low Harvest,-1.5413708704,Northern Rockies,"The landscape of this section includes high, steep, glaciated overthrust mountains with sharp alpine ridges. Rocks consist of metasedimentary and sedimentary formations with glacial deposits. Vegetation includes lodgepole pine, fir-spruce, larch, and mou",M333C,0,-1314177.9005010747,2899018.5359265753
185,85,8,69,1092,201,28961,0,0,0,100,92,115,86,0,8,4796,25,4077,46,31,686,794,718,330,67,1,663,136369,772,042-17-I,CRB,I,R,Sullivan,1.17,303.08,1362.6,1798.89,0,0,0,0,0,0,0,26.1,0,0,0,0,100,8.4,122,23.66,97.73,Reference,1.62,0.3,22.75,0.09,25.64,7.9,187.58,21.83,"(1.35e+03,1.61e+03]","(25.4,49.8]",4,6.16468516072,0,Low Harvest,-0.645425871548,Northern Rockies,"The landscape of this section includes high, steep, glaciated overthrust mountains with sharp alpine ridges. Rocks consist of metasedimentary and sedimentary formations with glacial deposits. Vegetation includes lodgepole pine, fir-spruce, larch, and mou",M333C,0,-1321503.629600628,2894771.572071597
